# 1PE pulse empirical shape
2.9686E-08	3.52111E-07		
2.9715E-08	3.52111E-07		
2.9743E-08	3.52111E-07		
2.9772E-08	3.52111E-07		
2.9800E-08	3.52111E-07		
2.9901E-08	3.52111E-07		
3.0000E-08	3.52111E-07		
3.0015E-08	3.52111E-07		
3.0031E-08	3.52111E-07		
3.0046E-08	3.52111E-07		
3.0061E-08	3.52111E-07		
3.0076E-08	3.52111E-07		
3.0092E-08	3.52111E-07		
3.0107E-08	3.52111E-07		
3.0200E-08	4.11711E-07		
3.0229E-08	4.11711E-07		
3.0257E-08	4.11711E-07		
3.0286E-08	4.11711E-07		
3.0314E-08	4.11711E-07		
3.0343E-08	4.11711E-07		
3.0371E-08	4.11711E-07		
3.0400E-08	4.11711E-07		
3.0501E-08	4.11711E-07		
3.0600E-08	4.71311E-07		
3.0700E-08	4.71311E-07		
3.0803E-08	4.71311E-07		
3.0817E-08	4.71311E-07		
3.0832E-08	4.71311E-07		
3.0846E-08	4.71311E-07		
3.0860E-08	4.71311E-07		
3.0874E-08	4.71311E-07		
3.0889E-08	4.71311E-07		
3.0903E-08	4.71311E-07		
3.1001E-08	4.71311E-07		
3.1100E-08	4.71311E-07		
3.1200E-08	5.30911E-07		
3.1300E-08	5.30911E-07		
3.1365E-08	5.30911E-07		
3.1375E-08	5.30911E-07		
3.1385E-08	5.30911E-07		
3.1395E-08	5.30911E-07		
3.1405E-08	5.30911E-07		
3.1415E-08	5.30911E-07		
3.1425E-08	5.30911E-07		
3.1435E-08	5.30911E-07		
3.1501E-08	5.30911E-07		
3.1601E-08	5.90511E-07		
3.1701E-08	5.90511E-07		
3.1800E-08	5.90511E-07		
3.1903E-08	5.90511E-07		
3.2000E-08	5.90511E-07		
3.2101E-08	6.50111E-07		
3.2203E-08	6.50111E-07		
3.2300E-08	6.50111E-07		
3.2401E-08	7.09711E-07		
3.2500E-08	7.09711E-07		
3.2600E-08	7.09711E-07		
3.2700E-08	7.09711E-07		
3.2800E-08	7.09711E-07		
3.2900E-08	7.69311E-07		
3.3000E-08	7.69311E-07		
3.3101E-08	8.28911E-07		
3.3115E-08	8.28911E-07		
3.3129E-08	8.28911E-07		
3.3143E-08	8.28911E-07		
3.3158E-08	8.28911E-07		
3.3172E-08	8.28911E-07		
3.3186E-08	8.28911E-07		
3.3200E-08	8.28911E-07		
3.3214E-08	8.28911E-07		
3.3229E-08	8.28911E-07		
3.3243E-08	8.28911E-07		
3.3258E-08	8.28911E-07		
3.3272E-08	8.28911E-07		
3.3287E-08	8.28911E-07		
3.3301E-08	8.28911E-07		
3.3315E-08	8.28911E-07		
3.3329E-08	8.28911E-07		
3.3343E-08	8.28911E-07		
3.3358E-08	8.28911E-07		
3.3372E-08	8.28911E-07		
3.3386E-08	8.28911E-07		
3.3400E-08	8.28911E-07		
3.3501E-08	8.28911E-07		
3.3601E-08	8.88511E-07		
3.3701E-08	8.88511E-07		
3.3801E-08	9.48111E-07		
3.3901E-08	9.48111E-07		
3.4001E-08	9.48111E-07		
3.4016E-08	9.48111E-07		
3.4030E-08	9.48111E-07		
3.4045E-08	9.48111E-07		
3.4059E-08	9.48111E-07		
3.4074E-08	9.48111E-07		
3.4088E-08	9.48111E-07		
3.4103E-08	9.48111E-07		
3.4201E-08	1.00781E-06		
3.4301E-08	1.00781E-06		
3.4401E-08	1.06741E-06		
3.4503E-08	1.06741E-06		
3.4600E-08	1.06741E-06		
3.4703E-08	1.06741E-06		
3.4717E-08	1.09051E-06		
3.4731E-08	1.10871E-06		
3.4745E-08	1.12211E-06		
3.4759E-08	1.13061E-06		
3.4773E-08	1.13431E-06		
3.4787E-08	1.13301E-06		
3.4801E-08	1.12701E-06		
3.4901E-08	1.12701E-06		
3.4916E-08	1.15011E-06		
3.4931E-08	1.16831E-06		
3.4946E-08	1.18171E-06		
3.4962E-08	1.19021E-06		
3.4977E-08	1.19391E-06		
3.4992E-08	1.19261E-06		
3.5007E-08	1.18661E-06		
3.5103E-08	1.18661E-06		
3.5201E-08	1.18661E-06		
3.5303E-08	1.24621E-06		
3.5401E-08	1.24621E-06		
3.5501E-08	1.30581E-06		
3.5600E-08	1.30581E-06		
3.5701E-08	1.30581E-06		
3.5800E-08	1.36541E-06		
3.5901E-08	1.36541E-06		
3.6000E-08	1.42501E-06		
3.6100E-08	1.42501E-06		
3.6200E-08	1.42501E-06		
3.6300E-08	1.48461E-06		
3.6400E-08	1.48461E-06		
3.6501E-08	1.54421E-06		
3.6600E-08	1.54421E-06		
3.6701E-08	1.54421E-06		
3.6800E-08	1.60381E-06		
3.6901E-08	1.60381E-06		
3.7000E-08	1.66341E-06		
3.7100E-08	1.66341E-06		
3.7129E-08	1.65731E-06		
3.7158E-08	1.65611E-06		
3.7187E-08	1.65981E-06		
3.7216E-08	1.66831E-06		
3.7245E-08	1.68161E-06		
3.7274E-08	1.69991E-06		
3.7303E-08	1.72301E-06		
3.7401E-08	1.72301E-06		
3.7416E-08	1.74611E-06		
3.7430E-08	1.76441E-06		
3.7445E-08	1.77771E-06		
3.7459E-08	1.78631E-06		
3.7474E-08	1.78991E-06		
3.7488E-08	1.78871E-06		
3.7503E-08	1.78261E-06		
3.7601E-08	1.78261E-06		
3.7630E-08	1.77651E-06		
3.7658E-08	1.77531E-06		
3.7687E-08	1.77901E-06		
3.7715E-08	1.78751E-06		
3.7744E-08	1.80091E-06		
3.7772E-08	1.81911E-06		
3.7801E-08	1.84221E-06		
3.7829E-08	1.83611E-06		
3.7858E-08	1.83491E-06		
3.7886E-08	1.83861E-06		
3.7915E-08	1.84711E-06		
3.7943E-08	1.86051E-06		
3.7972E-08	1.87871E-06		
3.8000E-08	1.90181E-06		
3.8101E-08	1.90181E-06		
3.8200E-08	1.90181E-06		
3.8301E-08	1.96141E-06		
3.8401E-08	1.96141E-06		
